Name,frugivoro,carotenoide,Musse
Tachyphonus_rufus,1,0,1
Hemispingus_rufosuperciliaris,1,0,1
Compsospiza_baeri,0,0,0
Hemispingus_reyi,0,1,3
Hemispingus_auricularis,0,1,3
Hemispingus_atropileus,0,1,3
Hemispingus_calophrys,0,1,3
Hemispingus_parodii,0,1,3
Poospiza_hispaniolensis,0,0,0
Poospiza_cabanisi,0,0,0
Poospiza_rubecula,1,0,1
Poospiza_boliviana,0,0,0
Poospiza_ornata,0,0,0
Hemispingus_xanthophthalmus,0,0,0
Incaspiza_ortizi,0,0,0
Incaspiza_pulchra,1,0,1
Hemispingus_verticalis,1,0,1
Poospiza_lateralis,0,0,0
Poospiza_alticola,0,0,0
Poospiza_melanoleuca,1,0,1
Poospiza_cinerea,1,0,1
Poospiza_erythrophrys,1,0,1
Hemispingus_trifasciatus,0,1,3
Poospiza_torquata,0,0,0
Nephelornis_oneilli,0,0,0
Xenospingus_concolor,1,0,1
Cypsnagra_hirundinacea,1,0,1
Donacospiza_albifrons,0,0,0
Poospiza_hypochondria,0,0,0
Thlypopsis_sordida,1,0,1
Thlypopsis_fulviceps,1,0,1
Thlypopsis_ornata,0,0,0
Thlypopsis_inornata,0,0,0
Thlypopsis_pectoralis,0,0,0
Thlypopsis_ruficeps,0,1,3
Pyrrhocoma_ruficeps,0,0,0
Hemispingus_superciliaris,1,1,2
Hemispingus_goeringi,0,0,0
Hemispingus_piurae,0,0,0
Poospiza_thoracica,1,0,1
Hemispingus_melanotis,0,0,0
Hemispingus_frontalis,0,1,3
Cnemoscopus_rubrirostris,0,1,3
Creurgops_verticalis,1,0,1
Creurgops_dentatus,1,1,2
Phrygilus_carbonarius,0,0,0
Phrygilus_alaudinus,0,0,0
Porphyrospiza_caerulescens,0,0,0
Phrygilus_fruticeti,1,0,1
Iridophanes_pulcherrimus,1,1,2
Chlorophanes_spiza,1,0,1
Chrysothlypis_salmoni,1,1,2
Chrysothlypis_chrysomelas,1,1,2
Hemithraupis_flavicollis,1,1,2
Hemithraupis_ruficapilla,1,1,2
Hemithraupis_guira,1,1,2
Heterospingus_xanthopygius,1,1,2
Heterospingus_rubrifrons,1,1,2
Embernagra_platensis,0,1,3
Embernagra_longicauda,1,1,2
Emberizoides_herbicola,0,1,3
Conothraupis_speculigera,0,0,0
Conothraupis_mesoleuca,0,0,0
Phrygilus_punensis,0,1,3
Sericossypha_albocristata,1,1,2
Nemosia_pileata,1,0,1
Nemosia_rourei,0,1,3
Saltator_aurantiirostris,0,0,0
Saltator_grossus,0,0,0
Saltator_cinctus,1,0,1
Saltator_orenocensis,1,0,1
Saltator_striatipectus,1,1,2
Saltator_similis,1,1,2
Saltator_albicollis,1,1,2
Saltator_coerulescens,1,1,2
Saltator_maximus,1,1,2
Saltator_atriceps,1,1,2
Saltator_maxillosus,1,1,2
Saltator_atripennis,1,1,2
Saltatricula_multicolor,0,0,0
Saltator_atricollis,1,0,1
Chlorophonia_callophrys,1,1,2
Chlorophonia_pyrrhophrys,1,1,2
Chlorophonia_flavirostris,1,1,2
Chlorophonia_cyanea,1,1,2
Chlorophonia_occipitalis,1,1,2
Mitrospingus_cassinii,1,1,2
Mitrospingus_oleagineus,1,1,2
Calyptophilus_tertius,1,0,1
Calyptophilus_frugivorus,1,0,1
Phaenicophilus_palmarum,1,1,2
Phaenicophilus_poliocephalus,1,1,2
Nesospiza_questi,1,1,2
Nesospiza_acunhae,1,1,2
Nesospiza_wilkinsi,1,1,2
Rowettia_goughensis,1,1,2
Nesospingus_speculiferus,1,0,1
Rhodinocichla_rosea,1,1,2
Lamprospiza_melanoleuca,1,0,1
Calochaetes_coccineus,1,1,2
Dubusia_taeniata,1,1,2
Delothraupis_castaneoventris,1,0,1
Saltator_rufiventris,1,0,1
Thraupis_cyanocephala,1,1,2
Chlorornis_riefferii,1,0,1
Buthraupis_wetmorei,1,1,2
Anisognathus_lacrymosus,1,1,2
Anisognathus_igniventris,1,1,2
Anisognathus_melanogenys,1,1,2
Anisognathus_somptuosus,1,1,2
Anisognathus_notabilis,1,1,2
Buthraupis_montana,1,1,2
Buthraupis_eximia,1,1,2
Cyanicterus_cyanicterus,1,1,2
Urothraupis_stolzmanni,1,0,1
Compsothraupis_loricata,0,1,3
Buthraupis_aureodorsalis,1,1,2
Thraupis_bonariensis,1,1,2
Thraupis_episcopus,1,0,1
Orchesticus_abeillei,1,0,1
Thraupis_sayaca,1,0,1
Thraupis_cyanoptera,1,0,1
Thraupis_abbas,1,1,2
Thraupis_ornata,1,1,2
Thraupis_palmarum,1,1,2
Thraupis_glaucocolpa,1,0,1
Euneornis_campestris,1,0,1
Melopyrrha_nigra,1,0,1
Loxigilla_violacea,1,0,1
Loxigilla_portoricensis,1,0,1
Loxigilla_barbadensis,1,0,1
Loxigilla_noctis,1,0,1
Tiaris_canorus,1,1,2
Tiaris_bicolor,1,1,2
Tiaris_obscurus,0,0,0
Tiaris_fuliginosus,1,0,1
Tiaris_olivaceus,1,1,2
Melanospiza_richardsoni,1,0,1
Certhidea_olivacea,0,1,3
Geospiza_difficilis,1,0,1
Geospiza_magnirostris,1,0,1
Geospiza_fuliginosa,0,0,0
Geospiza_scandens,1,0,1
Geospiza_conirostris,1,0,1
Pinaroloxias_inornata,1,0,1
Camarhynchus_heliobates,0,0,0
Camarhynchus_pauper,0,0,0
Camarhynchus_parvulus,1,0,1
Camarhynchus_psittacula,1,0,1
Camarhynchus_pallidus,0,0,0
Platyspiza_crassirostris,1,0,1
Geospiza_fortis,1,0,1
Loxipasser_anoxanthus,1,1,2
Coereba_flaveola,1,1,2
Tangara_fastuosa,1,1,2
Tangara_seledon,1,1,2
Tangara_cyanocephala,1,1,2
Tangara_cyanoventris,1,1,2
Tangara_desmaresti,1,1,2
Tangara_lavinia,1,1,2
Tangara_gyrola,1,1,2
Tangara_cyanotis,1,0,1
Tangara_chrysotis,1,1,2
Tangara_parzudakii,1,1,2
Tangara_schrankii,1,1,2
Tangara_johannae,1,1,2
Tangara_peruviana,1,0,1
Tangara_arthus,1,1,2
Tangara_phillipsi,1,0,1
Tangara_florida,1,1,2
Tangara_icterocephala,1,1,2
Tangara_xanthocephala,1,1,2
Tangara_callophrys,1,0,1
Tangara_velia,1,0,1
Tangara_chilensis,1,0,1
Tangara_mexicana,1,1,2
Tangara_inornata,1,0,1
Tangara_vassorii,1,0,1
Tangara_fucosa,1,0,1
Tangara_dowii,1,0,1
Tangara_nigroviridis,1,0,1
Tangara_labradorides,1,0,1
Tangara_cabanisi,1,0,1
Tangara_viridicollis,1,1,2
Tangara_argyrofenges,1,1,2
Tangara_heinei,1,1,2
Tangara_cyanoptera,1,1,2
Tangara_cyanicollis,1,1,2
Tangara_larvata,1,1,2
Tangara_nigrocincta,1,0,1
Tangara_palmeri,1,1,2
Tangara_varia,1,0,1
Tangara_rufigula,1,0,1
Tangara_guttata,1,0,1
Tangara_rufigenis,1,0,1
Tangara_xanthogastra,1,1,2
Tangara_punctata,1,1,2
Tangara_preciosa,1,1,2
Tangara_cucullata,1,0,1
Tangara_cayana,1,1,2
Tangara_vitriolina,1,0,1
Tangara_meyerdeschauenseei,1,0,1
Tangara_ruficervix,1,1,2
Orthogonys_chloricterus,1,1,2
Stephanophorus_diadematus,1,1,2
Paroaria_baeri,1,1,2
Paroaria_capitata,1,1,2
Paroaria_gularis,1,1,2
Paroaria_coronata,1,1,2
Paroaria_dominicana,0,1,3
Schistochlamys_ruficapillus,1,0,1
Schistochlamys_melanopis,1,0,1
Cissopis_leverianus,1,0,1
Diuca_diuca,0,0,0
Lophospingus_griseocristatus,0,0,0
Lophospingus_pusillus,0,0,0
Gubernatrix_cristata,0,1,3
Neothraupis_fasciata,1,0,1
Chlorochrysa_nitidissima,1,1,2
Chlorochrysa_calliparaea,1,1,2
Chlorochrysa_phoenicotis,1,1,2
Wetmorethraupis_sterrhopteron,1,1,2
Bangsia_aureocincta,1,1,2
Bangsia_edwardsi,1,1,2
Bangsia_melanochlamys,1,1,2
Bangsia_rothschildi,1,1,2
Bangsia_arcaei,1,1,2
Pipraeidea_melanonota,1,1,2
Iridosornis_reinhardti,1,1,2
Iridosornis_rufivertex,0,1,3
Iridosornis_jelskii,1,1,2
Iridosornis_porphyrocephalus,1,1,2
Iridosornis_analis,1,1,2
Parkerthraustes_humeralis,0,1,3
Catamblyrhynchus_diadema,0,1,3
Emberiza_affinis,0,1,3
Emberiza_impetuani,0,0,0
Emberiza_striolata,1,0,1
Emberiza_tahapisi,0,0,0
Emberiza_capensis,1,0,1
Emberiza_flaviventris,0,1,3
Emberiza_cabanisi,0,1,3
Emberiza_bruniceps,0,1,3
Emberiza_melanocephala,0,1,3
Melophus_lathami,0,0,0
Miliaria_calandra,1,0,1
Emberiza_poliopleura,0,1,3
Emberiza_cia,0,0,0
Emberiza_cioides,0,0,0
Emberiza_godlewskii,0,0,0
Emberiza_jankowskii,0,0,0
Emberiza_cineracea,0,1,3
Emberiza_stewarti,1,0,1
Emberiza_citrinella,0,1,3
Emberiza_leucocephalos,0,1,3
Emberiza_cirlus,1,1,2
Emberiza_buchanani,0,0,0
Emberiza_hortulana,0,0,0
Emberiza_caesia,0,0,0
Emberiza_rustica,0,0,0
Emberiza_chrysophrys,0,1,3
Emberiza_variabilis,1,0,1
Emberiza_koslowi,0,0,0
Emberiza_tristrami,0,0,0
Emberiza_fucata,0,0,0
Emberiza_pusilla,0,0,0
Emberiza_sulphurata,0,1,3
Emberiza_spodocephala,0,1,3
Emberiza_aureola,0,1,3
Emberiza_socotrana,0,0,0
Emberiza_rutila,0,1,3
Emberiza_pallasi,0,0,0
Emberiza_schoeniclus,0,0,0
Emberiza_yessoensis,1,0,1
Emberiza_elegans,0,1,3
Latoucheornis_siemsseni,0,0,0
Spizella_atrogularis,0,0,0
Spizella_pusilla,0,0,0
Spizella_wortheni,0,0,0
Spizella_breweri,0,0,0
Spizella_pallida,0,0,0
Spizella_passerina,0,0,0
Aimophila_quinquestriata,1,0,1
Amphispiza_bilineata,0,0,0
Amphispiza_belli,0,0,0
Ammodramus_henslowii,0,0,0
Ammodramus_bairdii,0,0,0
Melospiza_lincolnii,0,0,0
Melospiza_georgiana,1,0,1
Melospiza_melodia,1,0,1
Xenospiza_baileyi,0,0,0
Passerculus_sandwichensis,1,1,2
Pooecetes_gramineus,0,0,0
Oriturus_superciliosus,0,0,0
Ammodramus_caudacutus,0,0,0
Ammodramus_nelsoni,0,0,0
Ammodramus_maritimus,0,0,0
Ammodramus_leconteii,0,0,0
Melozone_kieneri,0,0,0
Pipilo_aberti,0,0,0
Pipilo_crissalis,1,0,1
Pipilo_albicollis,1,0,1
Pipilo_fuscus,1,0,1
Melozone_biarcuata,0,0,0
Melozone_leucotis,0,1,3
Aimophila_rufescens,1,0,1
Aimophila_notosticta,1,0,1
Aimophila_ruficeps,1,0,1
Atlapetes_leucopis,1,0,1
Atlapetes_pallidiceps,1,0,1
Atlapetes_fulviceps,1,1,2
Atlapetes_citrinellus,1,1,2
Atlapetes_albofrenatus,1,1,2
Pselliophorus_luteoviridis,1,1,2
Pselliophorus_tibialis,1,1,2
Atlapetes_fuscoolivaceus,0,1,3
Atlapetes_semirufus,1,1,2
Atlapetes_albinucha,0,1,3
Atlapetes_pileatus,0,1,3
Atlapetes_flaviceps,1,1,2
Atlapetes_leucopterus,0,0,0
Pipilo_erythrophthalmus,1,0,1
Pipilo_maculatus,1,0,1
Pipilo_ocai,1,0,1
Pipilo_chlorurus,1,1,2
Atlapetes_albiceps,0,0,0
Pezopetes_capitalis,1,1,2
Atlapetes_seebohmi,1,0,1
Atlapetes_pallidinucha,1,1,2
Spizella_arborea,0,0,0
Passerella_iliaca,1,0,1
Junco_hyemalis,0,0,0
Junco_insularis,0,0,0
Junco_phaeonotus,0,0,0
Junco_vulcani,1,0,1
Zonotrichia_querula,1,0,1
Zonotrichia_albicollis,1,1,2
Zonotrichia_atricapilla,1,1,2
Zonotrichia_leucophrys,1,0,1
Zonotrichia_capensis,1,0,1
Arremon_crassirostris,1,1,2
Arremon_aurantiirostris,0,1,3
Arremon_schlegeli,1,1,2
Arremon_torquatus,0,1,3
Arremon_brunneinucha,0,1,3
Arremon_virenticeps,0,1,3
Arremonops_conirostris,1,1,2
Arremonops_chloronotus,1,1,2
Arremonops_rufivirgatus,1,1,2
